,time,uterus
1989,319.985886,24.529526
1990,320.112915,24.529526
1991,320.239944,24.529526
1992,320.366972,24.529526
1993,320.494001,24.529526
1994,320.62103,24.464633
1995,320.748059,24.39974
1996,320.875088,24.334848
1997,321.002117,24.010383
1998,321.129146,23.94549
1999,321.256175,23.750811
2000,321.383204,23.750811
2001,321.510233,23.750811
2002,321.637262,23.685918
2003,321.764291,23.361454
2004,321.89132,23.296561
2005,322.018349,23.231668
2006,322.145378,23.231668
2007,322.272406,23.621025
2008,322.399435,23.621025
2009,322.526464,23.750811
2010,322.653493,23.750811
2011,322.780522,23.750811
2012,322.907551,23.750811
2013,323.03458,23.750811
2014,323.161609,23.750811
2015,323.288638,23.750811
2016,323.415667,23.750811
2017,323.542696,23.750811
2018,323.669725,23.750811
2019,323.796754,23.750811
2020,323.923783,23.750811
2021,324.050812,23.750811
2022,324.177841,23.685918
2023,324.304869,22.972096
2024,324.431898,22.972096
2025,324.558927,22.972096
2026,324.685956,22.972096
2027,324.812985,22.972096
2028,324.940014,22.972096
2029,325.067043,22.972096
2030,325.194072,22.907203
2031,325.321101,22.193381
2032,325.44813,22.193381
2033,325.575159,22.193381
2034,325.702188,22.193381
2035,325.829217,22.452953
2036,325.956246,22.452953
2037,326.083275,22.582738
2038,326.210303,22.582738
2039,326.337332,22.582738
2040,326.464361,22.582738
2041,326.59139,22.582738
2042,326.718419,22.582738
2043,326.845448,22.582738
2044,326.972477,22.582738
2045,327.099506,22.582738
2046,327.226535,22.582738
2047,327.353564,22.582738
2048,327.480593,22.582738
2049,327.607622,22.582738
2050,327.734651,22.582738
2051,327.86168,22.517846
2052,327.988709,22.517846
2053,328.115737,22.517846
2054,328.242766,22.517846
2055,328.369795,21.73913
2056,328.496824,21.73913
2057,328.623853,21.73913
2058,328.750882,21.73913
2059,328.877911,21.73913
2060,329.00494,21.73913
2061,329.131969,21.73913
2062,329.258998,21.73913
2063,329.386027,21.73913
2064,329.513056,21.73913
2065,329.640085,21.73913
2066,329.767114,21.73913
2067,330.402258,26.930565
2068,330.529287,26.995457
2069,330.656316,26.995457
2070,330.783345,26.995457
2071,330.910374,26.995457
2072,331.037403,26.995457
2073,331.164432,33.290071
2074,331.291461,33.354964
2075,331.41849,33.549643
2076,331.545519,33.549643
2077,331.672548,33.549643
2078,331.799577,33.549643
2079,331.926606,33.549643
2080,332.053634,33.549643
2081,332.180663,33.549643
2082,332.307692,33.549643
2083,332.434721,33.290071
2084,332.56175,33.290071
2085,332.688779,33.0305
2086,332.815808,33.0305
2087,332.942837,32.900714
2088,333.069866,32.900714
2089,333.196895,30.953926
2090,333.323924,30.953926
2091,333.450953,28.16353
2092,333.577982,28.16353
2093,333.705011,28.16353
2094,333.83204,28.16353
2095,333.959068,28.16353
2096,334.086097,28.16353
2097,334.213126,27.968851
2098,334.340155,27.968851
2099,334.467184,27.190136
2100,334.594213,27.190136
2101,334.721242,27.06035
2102,334.848271,27.06035
2103,334.9753,26.411421
2104,335.102329,26.411421
2105,335.229358,26.151849
2106,335.356387,26.151849
2107,335.483416,26.022064
2108,335.610445,26.022064
2109,335.737474,26.022064
2110,335.864502,26.022064
2111,335.991531,26.022064
2112,336.11856,26.022064
2113,336.245589,26.022064
2114,336.372618,26.022064
2115,336.499647,25.243348
2116,336.626676,25.243348
2117,336.753705,25.243348
2118,336.880734,25.243348
2119,337.007763,24.853991
2120,337.134792,24.853991
2121,337.261821,24.853991
2122,337.38885,24.853991
2123,337.515879,24.853991
2124,337.642908,24.853991
2125,337.769936,24.853991
2126,337.896965,24.853991
2127,338.023994,24.853991
2128,338.151023,24.853991
2129,338.278052,24.853991
2130,338.405081,24.853991
2131,338.53211,24.853991
2132,338.659139,24.853991
2133,338.786168,24.853991
2134,338.913197,24.853991
2135,339.040226,25.632706
2136,339.167255,25.632706
2137,339.294284,25.632706
2138,339.421313,25.632706
2139,339.548342,25.632706
2140,339.675371,25.632706
2141,339.802399,25.632706
2142,339.929428,25.632706
2143,340.056457,25.632706
2144,340.183486,25.632706
2145,340.310515,25.632706
2146,340.437544,25.632706
2147,340.564573,25.632706
2148,340.691602,25.632706
2149,340.818631,25.632706
2150,340.94566,25.632706
2151,345.010586,27.968851
2152,345.137615,27.968851
2153,345.264644,27.968851
2154,345.391673,27.968851
2155,345.518701,27.968851
2156,345.64573,27.968851
2157,345.772759,27.968851
2158,345.899788,27.839066
2159,346.026817,27.839066
2160,346.153846,27.06035
2161,346.280875,27.06035
2162,346.407904,27.06035
2163,346.534933,27.06035
2164,346.661962,26.800779
2165,346.788991,26.800779
2166,346.91602,26.411421
2167,347.043049,26.411421
2168,347.170078,26.151849
2169,347.297107,26.151849
2170,347.424135,26.022064
2171,347.551164,26.022064
2172,347.678193,25.632706
2173,347.805222,25.632706
2174,347.932251,25.243348
2175,348.05928,25.243348
2176,348.186309,24.983777
2177,348.313338,24.983777
2178,348.440367,24.983777
2179,348.567396,24.983777
2180,348.694425,24.983777
2181,348.821454,24.983777
2182,348.948483,24.983777
2183,349.075512,24.983777
2184,349.202541,24.983777
2185,349.32957,24.983777
2186,349.456598,24.724205
2187,349.583627,24.724205
2188,349.710656,24.205062
2189,349.837685,24.205062
2190,349.964714,24.075276
2191,350.091743,24.075276
2192,350.218772,23.94549
2193,350.345801,23.94549
2194,350.47283,23.685918
2195,350.599859,23.685918
2196,350.726888,23.036989
2197,350.853917,23.036989
2198,350.980946,23.036989
2199,351.107975,23.036989
2200,351.235004,22.907203
2201,351.362032,22.907203
2202,351.489061,22.907203
2203,351.61609,22.907203
2204,351.743119,24.075276
2205,351.870148,24.075276
2206,351.997177,24.464633
2207,352.124206,24.464633
2208,352.251235,24.594419
2209,352.378264,24.594419
2210,352.505293,24.594419
2211,352.632322,24.594419
2212,352.759351,24.594419
2213,352.88638,24.594419
2214,353.013409,24.594419
2215,353.140438,24.594419
2216,353.267466,24.594419
2217,353.394495,24.594419
2218,353.521524,24.594419
2219,353.648553,24.594419
2220,353.775582,24.594419
2221,353.902611,24.594419
2222,354.02964,24.594419
2223,354.156669,24.594419
2224,354.283698,24.464633
2225,354.410727,24.464633
2226,354.537756,24.075276
2227,354.664785,24.010383
2228,354.791814,23.815704
2229,354.918843,23.815704
2230,355.045872,23.815704
2231,355.1729,23.815704
2232,355.299929,24.334848
2233,355.426958,24.334848
2234,355.553987,24.594419
2235,355.681016,24.594419
2236,355.808045,24.594419
2237,355.935074,24.594419
2238,356.062103,24.594419
2239,356.189132,24.594419
2240,356.316161,24.594419
2241,356.44319,24.594419
2242,356.570219,24.594419
2243,356.697248,24.594419
2244,356.824277,24.594419
2245,356.951306,24.594419
2246,357.078335,24.594419
2247,357.205363,24.594419
2248,357.332392,24.594419
2249,357.459421,24.594419
2250,357.58645,24.594419
2251,357.713479,24.594419
2252,357.840508,24.464633
2253,357.967537,24.39974
2254,358.094566,24.075276
2255,358.221595,24.010383
2256,358.348624,23.815704
2257,358.475653,23.815704
2258,358.602682,23.815704
2259,358.729711,23.750811
2260,358.983769,23.426347
2261,359.110797,23.685918
2262,359.237826,23.685918
2263,359.364855,23.815704
2264,359.491884,23.815704
2265,359.618913,23.815704
2266,359.745942,23.815704
2267,359.872971,23.815704
2268,360.0,23.815704
2269,360.127029,24.594419
2270,360.254058,24.594419
2271,360.381087,24.594419
2272,360.508116,24.594419
2273,360.635145,24.594419
2274,360.762174,24.594419
2275,360.889203,24.724205
2276,361.016231,24.724205
2277,361.14326,24.724205
2278,361.270289,24.724205
2279,361.397318,24.724205
2280,361.524347,24.724205
2281,361.651376,24.724205
2282,361.778405,24.724205
2283,361.905434,24.724205
2284,362.032463,24.659312
2285,362.540579,97.923426
2286,362.667608,97.923426
2287,362.794637,97.923426
2288,362.921665,97.923426
2289,363.048694,97.923426
2290,363.175723,97.923426
2291,363.302752,97.923426
2292,363.429781,72.615185
2293,363.55681,72.615185
2294,363.683839,72.615185
2295,363.810868,46.398443
2296,363.937897,30.694354
2297,364.064926,30.694354
2298,364.191955,30.694354
2299,364.318984,35.04218
2300,364.446013,35.04218
2301,364.573042,35.04218
2302,364.700071,35.04218
2303,364.8271,37.897469
2304,364.954128,37.897469
2305,365.081157,37.897469
2306,365.208186,37.897469
2307,365.335215,37.897469
2308,365.462244,37.897469
2309,365.589273,37.897469
2310,365.716302,37.832576
2311,365.843331,37.767683
2312,365.97036,34.393251
2313,366.097389,34.393251
2314,366.224418,34.393251
2315,366.351447,34.393251
2316,366.478476,34.393251
2317,366.605505,34.393251
2318,366.732534,33.225178
2319,366.859562,33.225178
2320,366.986591,32.251785
2321,367.11362,32.186892
2322,367.240649,31.213498
2323,367.367678,31.148605
2324,367.748765,28.16353
2325,367.875794,28.16353
2326,368.002823,28.16353
2327,368.129852,28.16353
2328,368.256881,28.16353
2329,368.38391,28.16353
2330,368.510939,28.16353
2331,368.637968,28.16353
2332,368.764996,28.098637
2333,368.892025,28.098637
2334,369.019054,28.098637
2335,369.146083,28.098637
2336,369.273112,28.098637
2337,369.400141,28.098637
2338,369.52717,28.098637
2339,369.654199,28.16353
2340,369.781228,28.16353
2341,369.908257,28.16353
2342,370.035286,28.16353
2343,370.162315,28.16353
2344,370.289344,28.16353
2345,370.416373,28.16353
2346,370.543402,27.579494
2347,370.67043,27.514601
2348,370.797459,27.449708
2349,370.924488,27.644387
2350,371.051517,27.70928
2351,371.178546,27.70928
2352,371.305575,27.70928
2353,371.432604,27.70928
2354,371.559633,27.70928
2355,371.686662,27.70928
2356,371.813691,27.70928
2357,371.94072,27.774173
2358,372.067749,27.839066
2359,372.194778,27.839066
2360,372.321807,27.839066
2361,372.448836,27.839066
2362,372.575865,27.839066
2363,372.702893,27.839066
2364,372.829922,27.839066
2365,372.956951,27.839066
2366,373.08398,27.839066
2367,373.211009,27.774173
2368,373.338038,27.514601
2369,373.465067,27.514601
2370,373.592096,26.6061
2371,373.719125,26.865672
2372,373.846154,26.865672
2373,373.973183,26.865672
2374,374.100212,26.865672
2375,374.227241,26.865672
2376,374.35427,26.865672
2377,374.481299,26.865672
2378,374.608327,26.865672
2379,374.735356,27.514601
2380,374.862385,27.514601
2381,374.989414,27.644387
2382,375.116443,27.644387
2383,375.243472,27.644387
2384,375.370501,27.644387
2385,375.49753,27.644387
2386,375.624559,27.644387
2387,375.751588,27.644387
2388,375.878617,27.644387
2389,376.005646,27.644387
2390,376.132675,27.644387
2391,376.259704,27.644387
2392,376.386733,27.514601
2393,376.513761,27.514601
2394,376.64079,26.995457
2395,376.767819,26.995457
2396,376.894848,26.865672
2397,377.021877,26.865672
2398,377.148906,26.735886
2399,377.275935,26.735886
2400,377.402964,26.6061
2401,377.529993,26.735886
2402,377.657022,26.735886
2403,377.784051,26.865672
2404,377.91108,26.865672
2405,378.038109,26.865672
2406,378.165138,26.865672
2407,378.292167,26.865672
2408,378.419195,26.865672
2409,378.546224,26.865672
2410,378.673253,26.865672
2411,378.800282,26.865672
2412,378.927311,26.865672
2413,379.05434,26.865672
2414,379.181369,26.865672
2415,379.308398,26.865672
2416,379.435427,26.865672
2417,379.562456,26.865672
2418,379.689485,26.735886
2419,379.816514,26.735886
2420,379.943543,26.6061
2421,380.070572,26.6061
2422,380.197601,26.216742
2423,380.324629,26.216742
2424,380.451658,26.216742
2425,380.578687,26.216742
2426,380.705716,25.957171
2427,380.832745,25.957171
2428,380.959774,25.697599
2429,381.086803,25.697599
2430,381.213832,25.438027
2431,381.340861,25.697599
2432,381.46789,25.697599
2433,381.594919,25.697599
2434,381.721948,25.697599
2435,381.848977,25.697599
2436,381.976006,25.697599
2437,382.103035,25.697599
2438,382.230064,25.697599
2439,382.357092,25.697599
2440,382.484121,25.697599
2441,382.61115,25.827385
2442,382.738179,25.827385
2443,382.865208,25.827385
2444,382.992237,25.827385
2445,383.119266,25.827385
2446,383.246295,25.827385
2447,383.373324,25.827385
2448,383.500353,25.697599
2449,383.627382,25.697599
2450,383.754411,25.04867
2451,383.88144,25.04867
2452,384.008469,24.918884
2453,384.135498,24.918884
2454,384.262526,24.918884
2455,384.389555,25.04867
2456,384.516584,25.04867
2457,384.643613,25.827385
2458,384.770642,25.827385
2459,384.897671,26.216742
2460,385.0247,26.216742
2461,385.151729,26.865672
2462,385.278758,26.865672
2463,385.405787,26.865672
2464,385.532816,26.865672
2465,385.659845,26.865672
2466,385.786874,26.865672
2467,385.913903,26.865672
2468,386.040932,26.865672
2469,386.16796,26.865672
2470,386.294989,26.865672
2471,386.422018,26.995457
2472,386.549047,26.995457
2473,386.676076,26.995457
2474,386.803105,26.995457
2475,386.930134,26.995457
2476,387.057163,26.995457
2477,387.184192,26.995457
2478,387.311221,26.6061
2479,387.43825,26.6061
2480,387.565279,26.216742
2481,387.692308,26.216742
2482,387.819337,26.216742
2483,387.946366,26.216742
2484,388.073394,26.216742
2485,388.200423,26.216742
2486,388.327452,26.216742
2487,388.454481,26.216742
2488,388.58151,26.216742
2489,388.708539,26.865672
2490,388.835568,26.865672
2491,388.962597,26.995457
2492,389.089626,26.995457
2493,389.216655,26.995457
2494,389.343684,26.995457
2495,389.470713,26.995457
2496,389.597742,26.995457
2497,389.724771,26.995457
2498,389.8518,26.995457
2499,389.978829,26.995457
2500,390.105857,26.995457
2501,390.232886,26.995457
2502,390.359915,26.995457
2503,390.486944,26.995457
2504,390.613973,26.995457
2505,390.741002,26.995457
2506,390.868031,26.735886
2507,390.99506,26.735886
2508,391.122089,26.476314
2509,391.249118,26.476314
2510,391.376147,26.216742
2511,391.503176,26.735886
2512,391.630205,26.735886
2513,391.757234,26.995457
2514,391.884263,26.995457
2515,392.011291,27.255029
2516,392.13832,27.255029
2517,392.265349,28.16353
2518,392.392378,28.16353
2519,392.519407,28.16353
2520,392.646436,28.16353
2521,392.773465,28.16353
2522,392.900494,28.16353
2523,393.027523,34.847502
2524,393.154552,34.847502
2525,393.281581,37.897469
2526,393.40861,37.897469
2527,393.535639,38.870863
2528,393.662668,38.870863
2529,393.789697,38.870863
2530,393.916725,38.870863
2531,394.043754,38.870863
2532,394.170783,38.870863
2533,394.297812,43.608047
2534,394.424841,43.608047
2535,394.55187,44.12719
2536,394.678899,44.12719
2537,394.805928,44.516548
2538,394.932957,44.516548
2539,395.059986,44.516548
2540,395.187015,44.516548
2541,395.314044,44.516548
2542,395.441073,44.516548
2543,395.568102,44.516548
2544,395.695131,44.516548
2545,395.822159,43.997404
2546,395.949188,43.997404
2547,396.076217,43.608047
2548,396.203246,43.608047
2549,396.330275,43.608047
2550,396.457304,43.608047
2551,396.584333,43.478261
2552,396.711362,43.478261
2553,402.681722,30.953926
2554,402.808751,31.018819
2555,402.93578,31.343284
2556,403.062809,31.408177
2557,403.189838,31.602855
2558,403.316867,31.667748
2559,403.443896,31.862427
2560,403.570924,31.92732
2561,403.697953,31.92732
2562,403.824982,31.92732
2563,403.952011,31.92732
2564,404.07904,31.92732
2565,404.206069,31.92732
2566,404.333098,31.92732
2567,404.460127,31.278391
2568,404.587156,31.278391
2569,404.714185,30.629461
2570,404.841214,30.629461
2571,407.254764,28.16353
2572,407.381793,28.16353
2573,407.508821,28.16353
2574,407.63585,28.16353
2575,407.762879,28.16353
2576,407.889908,28.16353
2577,408.016937,28.16353
2578,408.143966,28.16353
2579,408.270995,28.16353
2580,408.398024,27.903958
2581,408.525053,27.839066
2582,408.652082,27.514601
2583,408.779111,27.449708
2584,408.90614,26.865672
2585,409.033169,26.800779
2586,409.160198,26.735886
2587,409.287227,26.670993
2588,409.414255,26.411421
2589,409.541284,26.411421
2590,409.795342,26.800779
2591,409.922371,26.865672
2592,410.0494,26.930565
2593,410.176429,26.930565
2594,410.303458,26.930565
2595,410.430487,26.930565
2596,410.557516,26.930565
2597,410.684545,26.930565
2598,410.811574,26.930565
2599,410.938603,26.735886
2600,411.065632,26.670993
2601,411.192661,26.476314
2602,411.319689,26.411421
2603,411.446718,26.346528
2604,411.573747,26.281635
2605,411.700776,26.216742
2606,411.827805,26.151849
2607,411.954834,25.892278
2608,412.081863,25.892278
2609,412.208892,25.697599
2610,412.335921,25.632706
2611,412.46295,25.438027
2612,412.589979,25.373134
2613,412.717008,25.308241
2614,412.844037,25.243348
2615,412.971066,25.178456
2616,413.098095,25.113563
2617,413.225124,24.918884
2618,413.352152,24.853991
2619,413.60621,24.594419
2620,413.733239,24.659312
2621,413.860268,24.724205
2622,413.987297,24.789098
2623,414.114326,24.789098
2624,414.241355,24.789098
2625,414.368384,24.789098
2626,414.495413,24.789098
2627,414.622442,24.789098
2628,414.749471,24.789098
2629,414.8765,24.789098
2630,415.003529,24.789098
2631,415.130558,24.789098
2632,415.257586,24.789098
2633,415.384615,24.789098
2634,415.511644,24.789098
2635,415.638673,24.789098
2636,415.765702,24.789098
2637,415.892731,24.724205
2638,416.01976,24.529526
2639,416.146789,24.464633
2640,416.273818,24.140169
2641,416.400847,24.075276
2642,416.527876,24.010383
2643,416.654905,23.94549
2644,416.781934,23.880597
2645,416.908963,23.815704
2646,417.035992,23.556132
2647,417.16302,23.556132
2648,417.290049,23.426347
2649,417.417078,23.815704
2650,417.544107,23.815704
2651,417.671136,23.94549
2652,417.798165,23.94549
2653,417.925194,24.205062
2654,418.052223,24.205062
2655,418.179252,24.724205
2656,418.306281,24.724205
2657,418.43331,25.113563
2658,418.560339,25.113563
2659,418.687368,25.50292
2660,418.814397,25.50292
2661,418.941426,25.50292
2662,419.068454,25.50292
2663,419.195483,25.50292
2664,419.322512,25.50292
2665,419.449541,25.50292
2666,419.57657,25.50292
2667,419.703599,25.50292
2668,419.830628,25.243348
2669,419.957657,25.243348
2670,420.084686,25.113563
2671,420.211715,25.113563
2672,420.338744,25.113563
2673,420.465773,25.113563
2674,420.592802,24.983777
2675,420.719831,24.983777
2676,420.84686,24.464633
2677,420.973888,24.464633
2678,421.100917,24.205062
2679,421.227946,24.205062
2680,421.354975,23.94549
2681,421.482004,23.94549
2682,421.609033,23.815704
2683,421.736062,23.94549
2684,421.863091,23.94549
2685,421.99012,24.724205
2686,422.117149,24.724205
2687,422.244178,25.243348
2688,422.371207,25.243348
2689,422.498236,25.762492
2690,422.625265,25.762492
2691,422.752294,25.892278
2692,422.879323,25.892278
2693,423.006351,25.892278
2694,423.13338,25.892278
2695,423.260409,25.892278
2696,423.387438,25.892278
2697,423.514467,25.892278
2698,423.641496,25.762492
2699,423.768525,25.762492
2700,423.895554,25.762492
2701,424.022583,25.762492
2702,424.149612,25.762492
2703,424.276641,25.762492
2704,424.40367,25.762492
2705,424.530699,25.762492
2706,424.657728,25.762492
2707,424.784757,25.762492
2708,424.911785,25.762492
2709,425.038814,25.762492
2710,425.165843,25.762492
2711,425.292872,25.762492
2712,425.419901,25.762492
2713,425.54693,25.762492
2714,425.673959,25.762492
2715,425.800988,25.762492
2716,425.928017,25.373134
2717,426.055046,25.373134
2718,426.182075,24.983777
2719,426.309104,24.983777
2720,426.436133,24.983777
2721,426.563162,25.373134
2722,426.690191,25.373134
2723,426.817219,25.892278
2724,426.944248,25.892278
2725,427.071277,26.281635
2726,427.198306,26.281635
2727,427.325335,27.06035
2728,427.452364,27.06035
2729,427.579393,27.06035
2730,427.706422,27.06035
2731,427.833451,27.06035
2732,427.96048,27.06035
2733,428.087509,27.06035
2734,428.214538,26.930565
2735,428.341567,26.930565
2736,428.468596,26.930565
2737,428.595625,26.930565
2738,428.722653,26.930565
2739,428.849682,26.930565
2740,428.976711,26.800779
2741,429.10374,26.800779
2742,429.230769,26.541207
2743,429.357798,26.541207
2744,429.484827,26.411421
2745,429.611856,26.411421
2746,429.738885,26.151849
2747,429.865914,26.151849
2748,429.992943,25.892278
2749,430.119972,25.892278
2750,430.247001,25.762492
2751,430.37403,25.762492
2752,430.501059,25.762492
2753,430.628088,26.411421
2754,430.755116,26.411421
2755,430.882145,27.190136
2756,431.009174,27.190136
2757,431.136203,27.579494
2758,431.263232,27.579494
2759,431.390261,27.70928
2760,431.51729,27.70928
2761,431.644319,27.70928
2762,431.771348,27.70928
2763,431.898377,27.70928
2764,432.025406,27.70928
2765,432.152435,27.70928
2766,432.279464,27.70928
2767,432.406493,27.70928
2768,432.533522,27.70928
2769,432.66055,27.70928
2770,432.787579,27.70928
2771,432.914608,27.70928
2772,433.041637,27.70928
2773,433.168666,27.70928
2774,433.295695,27.70928
2775,433.422724,27.70928
2776,433.549753,27.70928
2777,433.676782,27.70928
2778,433.803811,27.319922
2779,433.93084,27.319922
2780,434.057869,26.930565
2781,434.184898,26.930565
2782,434.311927,26.930565
2783,434.438956,27.579494
2784,434.565984,27.579494
2785,434.693013,27.839066
2786,434.820042,27.839066
2787,434.947071,27.839066
2788,435.0741,27.839066
2789,435.201129,27.839066
2790,435.328158,27.839066
2791,435.455187,27.839066
2792,436.598447,28.16353
2793,436.725476,28.16353
2794,436.852505,28.16353
2795,436.979534,28.16353
2796,437.106563,28.16353
2797,437.233592,28.16353
2798,437.360621,28.16353
2799,437.48765,28.16353
2800,437.614679,28.16353
2801,437.741708,28.16353
2802,437.868737,28.098637
2803,437.995766,28.098637
2804,438.122795,28.098637
2805,438.249824,28.16353
2806,438.376853,28.16353
2807,438.503881,28.16353
2808,438.63091,28.16353
2809,438.757939,28.16353
2810,438.884968,28.16353
2811,439.011997,28.16353
2812,442.568807,30.694354
2813,442.695836,30.694354
2814,442.822865,30.889033
2815,442.949894,30.889033
2816,443.076923,30.889033
2817,443.203952,30.889033
2818,443.330981,30.889033
2819,443.45801,30.889033
2820,443.585039,30.889033
2821,443.712068,30.82414
2822,443.839097,30.759247
2823,446.125618,30.759247
2824,446.252646,30.82414
2825,446.379675,30.82414
2826,446.506704,30.82414
2827,446.633733,30.82414
2828,446.760762,30.82414
2829,446.887791,30.82414
2830,447.01482,30.82414
2831,447.141849,30.82414
2832,447.268878,30.82414
2833,447.395907,30.82414
2834,447.522936,30.82414
2835,447.649965,30.82414
2836,447.776994,30.82414
2837,447.904023,30.82414
2838,448.031052,30.82414
2839,448.15808,30.759247
2840,448.412138,28.16353
2841,448.539167,28.16353
2842,448.666196,28.16353
2843,448.793225,28.16353
2844,448.920254,28.16353
2845,449.047283,28.16353
2846,449.174312,28.16353
2847,449.301341,28.16353
2848,449.42837,28.16353
2849,449.555399,28.16353
2850,449.682428,28.16353
2851,451.206775,28.16353
2852,451.333804,28.16353
2853,451.460833,28.16353
2854,451.587862,28.16353
2855,451.714891,28.16353
2856,451.84192,28.16353
2857,451.968948,28.16353
2858,452.095977,28.16353
2859,452.223006,28.16353
2860,452.350035,28.16353
2861,452.477064,28.16353
2862,452.604093,28.16353
2863,452.731122,28.16353
2864,452.858151,28.16353
2865,452.98518,28.16353
2866,453.112209,28.16353
2867,453.239238,28.16353
2868,453.366267,28.16353
2869,453.493296,28.16353
2870,458.701482,28.16353
2871,458.828511,28.16353
2872,458.95554,28.16353
2873,459.082569,28.16353
2874,459.209598,28.16353
2875,459.336627,28.16353
2876,459.463656,28.16353
2877,459.590685,28.16353
2878,459.717713,28.16353
2879,459.844742,28.16353
2880,459.971771,28.16353
2881,460.0988,28.16353
2882,460.225829,28.16353
2883,460.352858,28.16353
2884,460.988003,28.16353
2885,461.115032,28.16353
2886,461.242061,28.16353
2887,461.36909,28.16353
2888,461.496119,28.16353
2889,461.623147,28.16353
2890,461.750176,28.16353
2891,461.877205,28.16353
2892,462.004234,28.16353
2893,462.131263,28.16353
2894,462.258292,28.16353
2895,462.385321,28.16353
2896,462.51235,27.839066
2897,462.639379,27.839066
2898,462.766408,27.774173
2899,462.893437,27.774173
2900,463.020466,27.774173
2901,463.147495,27.774173
2902,463.274524,27.774173
2903,463.401553,27.774173
2904,464.798871,28.16353
2905,464.9259,28.16353
2906,465.052929,28.16353
2907,465.179958,28.16353
2908,465.306987,28.16353
2909,465.434016,28.16353
2910,465.561044,28.16353
2911,465.688073,28.16353
2912,465.815102,28.16353
2913,465.942131,28.16353
2914,466.06916,28.16353
2915,466.196189,28.16353
2916,466.323218,28.16353
2917,466.450247,28.16353
2918,466.577276,28.16353
2919,466.704305,28.16353
2920,466.831334,28.16353
2921,466.958363,28.16353
2922,468.609739,28.16353
2923,468.736768,28.16353
2924,468.863797,28.16353
2925,468.990826,28.16353
2926,469.117855,28.16353
2927,469.244884,28.16353
2928,469.371912,28.16353
2929,469.498941,28.16353
2930,469.62597,28.16353
2931,469.752999,28.16353
2932,469.880028,28.16353
2933,470.007057,28.16353
2934,472.420607,28.16353
2935,472.547636,28.16353
2936,472.674665,28.16353
2937,472.801694,28.16353
2938,472.928723,28.16353
2939,473.055752,28.16353
2940,473.182781,28.16353
2941,473.309809,28.16353
2942,473.436838,28.16353
2943,473.563867,28.16353
2944,473.690896,28.16353
2945,473.817925,28.16353
2946,475.215243,28.16353
2947,475.342272,28.16353
2948,475.469301,28.16353
2949,475.59633,28.16353
2950,475.723359,28.16353
2951,475.850388,28.16353
2952,475.977417,28.16353
2953,476.104446,28.16353
2954,476.231475,28.16353
2955,476.358504,28.16353
2956,476.485533,28.16353
2957,476.612562,28.16353
2958,476.739591,28.16353
2959,476.86662,28.16353
2960,476.993649,28.16353
2961,477.120677,28.16353
2962,477.247706,28.16353
2963,477.374735,28.16353
2964,477.755822,28.16353
2965,477.882851,28.16353
2966,478.00988,28.16353
2967,478.136909,28.16353
2968,478.263938,28.16353
2969,478.390967,28.16353
2970,478.517996,28.16353
2971,478.645025,28.16353
2972,478.772054,27.644387
2973,478.899083,27.644387
2974,479.026112,27.255029
2975,479.15314,27.255029
2976,479.280169,26.995457
2977,479.407198,26.995457
2978,479.534227,26.865672
2979,479.661256,26.865672
2980,479.788285,26.6061
2981,479.915314,26.6061
2982,480.042343,26.476314
2983,480.169372,26.476314
2984,480.296401,26.865672
2985,480.42343,26.865672
2986,480.550459,26.865672
2987,480.677488,26.865672
2988,480.804517,26.865672
2989,480.931546,26.865672
2990,481.058574,26.995457
2991,481.185603,26.995457
2992,481.312632,26.995457
2993,481.439661,26.995457
2994,481.56669,26.995457
2995,481.693719,26.995457
2996,481.820748,26.995457
2997,481.947777,26.995457
2998,482.074806,26.865672
2999,482.201835,26.865672
3000,482.328864,26.476314
3001,482.455893,26.476314
3002,482.582922,26.476314
3003,482.709951,26.476314
3004,482.83698,26.216742
3005,482.964008,26.216742
3006,483.091037,26.086957
3007,483.218066,26.086957
3008,483.345095,25.438027
3009,483.472124,25.438027
3010,483.599153,25.438027
3011,483.726182,25.438027
3012,483.853211,25.567813
3013,483.98024,25.567813
3014,484.107269,25.827385
3015,484.234298,25.827385
3016,484.361327,27.774173
3017,484.488356,27.774173
3018,484.615385,28.16353
3019,484.742414,28.16353
3020,484.869442,28.16353
3021,484.996471,28.16353
3022,485.1235,28.16353
3023,485.250529,28.16353
3024,485.377558,31.148605
3025,485.504587,31.148605
3026,485.631616,31.148605
3027,485.758645,31.148605
3028,485.885674,31.148605
3029,486.012703,31.148605
3030,486.139732,32.576249
3031,486.266761,32.576249
3032,486.39379,32.576249
3033,486.520819,32.576249
3034,486.647848,32.576249
3035,486.774876,32.576249
3036,486.901905,32.576249
3037,487.028934,32.576249
3038,487.155963,32.446463
3039,487.282992,32.446463
3040,487.410021,32.316677
3041,487.53705,32.316677
3042,487.664079,32.186892
3043,487.791108,32.186892
3044,487.918137,32.057106
3045,488.045166,32.057106
3046,488.172195,28.16353
3047,488.299224,28.16353
3048,488.426253,28.16353
3049,488.553282,28.16353
3050,488.680311,28.16353
3051,488.807339,28.16353
3052,488.934368,28.16353
3053,489.061397,28.16353
3054,489.188426,27.125243
3055,489.315455,27.125243
3056,489.442484,26.476314
3057,489.569513,26.476314
3058,489.696542,26.086957
3059,489.823571,26.086957
3060,489.9506,25.178456
3061,490.077629,25.178456
3062,490.204658,24.659312
3063,490.331687,24.659312
3064,490.458716,24.269955
